"Employee ID","Last Name","First Name","Customer ID","Order ID","Quantity","Price (SRP)","Product ID","Product Name","Order Date","Ship Date","Courier Website","Ship Via","Supplier Name"
"7","King","Robert","77","1893","1","764.85","301221","SlickRock","7/24/2016","8/6/2016","","Pickup","Craze"
"6","Suyama","Michael","47","1894","1","329.85","303221","Nicros","7/24/2016","7/28/2016","www.fedex.com","FedEx","Craze"
"1","Davolio","Nancy","13","1895","2","764.85","301221","SlickRock","7/24/2016","7/27/2016","http://www.usps.com","Parcel Post","Craze"
"1","Davolio","Nancy","13","1895","1","41.9","2206","Triumph Pro Helmet","7/24/2016","7/27/2016","http://www.usps.com","Parcel Post","Triumph"
"7","King","Robert","61","1896","2","899.85","103201","Endorphin","7/24/2016","7/24/2016","http://www.usps.com","Parcel Post","Craze"
"7","King","Robert","61","1896","3","329.85","303201","Nicros","7/24/2016","7/24/2016","http://www.usps.com","Parcel Post","Craze"
"7","King","Robert","61","1896","3","13.5","4101","InFlux Crochet Glove","7/24/2016","7/24/2016","http://www.usps.com","Parcel Post","InFlux"
"6","Suyama","Michael","38","1897","2","764.85","301151","SlickRock","7/24/2016","7/31/2016","http://www.usps.com","Parcel Post","Craze"
"6","Suyama","Michael","68","1898","3","16.5","1106","Active Outdoors Lycra Glove","7/24/2016","8/1/2016","","Pickup","Active Outdoors"
"7","King","Robert","34","1899","3","479.85","302161","Rapel","7/24/2016","8/4/2016","http://www.usps.com","Parcel Post","Craze"
"4","Peacock","Margaret","30","1900","2","479.85","302162","Rapel","7/24/2016","8/4/2016","","Pickup","Craze"
"9","Dodsworth","Anne","31","1901","2","281.85","401001","Mini Nicros","7/24/2016","7/25/2016","http://www.loomis.com","Loomis","Craze"
"9","Dodsworth","Anne","31","1901","2","17.5","3302","Guardian ""U"" Lock","7/24/2016","7/25/2016","http://www.loomis.com","Loomis","Guardian"
"9","Dodsworth","Anne","31","1901","3","13.5","4102","InFlux Crochet Glove","7/24/2016","7/25/2016","http://www.loomis.com","Loomis","InFlux"
"7","King","Robert","76","1902","2","764.85","301181","SlickRock","7/24/2016","7/30/2016","","Pickup","Craze"
"7","King","Robert","76","1902","3","14.5","1102","Active Outdoors Crochet Glove","7/24/2016","7/30/2016","","Pickup","Active Outdoors"
"6","Suyama","Michael","62","1903","3","479.85","302181","Rapel","7/25/2016","8/2/2016","www.fedex.com","FedEx","Craze"
"4","Peacock","Margaret","52","1904","3","329.85","303221","Nicros","7/26/2016","8/5/2016","http://www.usps.com","Parcel Post","Craze"
"4","Peacock","Margaret","52","1904","2","33.9","5202","Xtreme Adult Helmet","7/26/2016","8/5/2016","http://www.usps.com","Parcel Post","Craze"
"6","Suyama","Michael","31","1905","2","479.85","302182","Rapel","7/26/2016","7/28/2016","http://www.usps.com","Parcel Post","Craze"
"7","King","Robert","50","1906","3","479.85","302201","Rapel","7/27/2016","7/30/2016","http://www.purolator.com","Purolator","Craze"
"1","Davolio","Nancy","3","1907","3","41.9","2205","Triumph Pro Helmet","7/27/2016","7/30/2016","http://www.loomis.com","Loomis","Triumph"
"1","Davolio","Nancy","3","1907","1","9","6402","Roadster Micro Mtn Saddle","7/27/2016","7/30/2016","http://www.loomis.com","Loomis","Roadster"
"9","Dodsworth","Anne","44","1908","1","329.85","303151","Nicros","7/28/2016","8/4/2016","http://www.loomis.com","Loomis","Craze"
"9","Dodsworth","Anne","44","1908","1","13.5","4103","InFlux Crochet Glove","7/28/2016","8/4/2016","http://www.loomis.com","Loomis","InFlux"
"7","King","Robert","26","1909","2","53.9","2209","Triumph Vertigo Helmet","7/28/2016","7/29/2016","","Pickup","Triumph"
"7","King","Robert","26","1909","2","33.9","5207","Xtreme Youth Helmet","7/28/2016","7/29/2016","","Pickup","Craze"
"6","Suyama","Michael","74","1910","3","539.85","202221","Wheeler","7/28/2016","8/5/2016","http://www.ups.com","UPS","Craze"
"6","Suyama","Michael","74","1910","2","33.9","5206","Xtreme Adult Helmet","7/28/2016","8/5/2016","http://www.ups.com","UPS","Craze"
"7","King","Robert","32","1911","2","479.85","302162","Rapel","7/29/2016","8/7/2016","http://www.purolator.com","Purolator","Craze"
"9","Dodsworth","Anne","50","1912","2","2939.85","101222","Descent","7/29/2016","8/9/2016","http://www.ups.com","UPS","Craze"
"9","Dodsworth","Anne","50","1912","3","1739.85","102181","Mozzie","7/29/2016","8/9/2016","http://www.ups.com","UPS","Craze"
"9","Dodsworth","Anne","50","1912","1","53.9","2208","Triumph Vertigo Helmet","7/29/2016","8/9/2016","http://www.ups.com","UPS","Triumph"
"9","Dodsworth","Anne","16","1913","1","16.5","1111","Active Outdoors Lycra Glove","7/29/2016","8/4/2016","http://www.loomis.com","Loomis","Active Outdoors"
"6","Suyama","Michael","73","1914","3","899.85","103151","Endorphin","7/29/2016","8/4/2016","","Pickup","Craze"
"6","Suyama","Michael","73","1914","1","33.9","5203","Xtreme Adult Helmet","7/29/2016","8/4/2016","","Pickup","Craze"
"3","Leverling","Janet","2","1915","3","329.85","303152","Nicros","7/29/2016","8/7/2016","www.fedex.com","FedEx","Craze"
"3","Leverling","Janet","2","1915","2","23.5","5404","Xtreme Gellite Mens Saddle","7/29/2016","8/7/2016","www.fedex.com","FedEx","Craze"
"3","Leverling","Janet","2","1915","3","16.5","1111","Active Outdoors Lycra Glove","7/29/2016","8/7/2016","www.fedex.com","FedEx","Active Outdoors"
"1","Davolio","Nancy","2","1916","3","329.85","303222","Nicros","7/29/2016","7/31/2016","","Pickup","Craze"
"1","Davolio","Nancy","2","1916","2","53.9","2214","Triumph Vertigo Helmet","7/29/2016","7/31/2016","","Pickup","Triumph"
"1","Davolio","Nancy","2","1916","1","33.9","5201","Xtreme Adult Helmet","7/29/2016","7/31/2016","","Pickup","Craze"
"6","Suyama","Michael","67","1917","1","479.85","302182","Rapel","7/29/2016","8/2/2016","http://www.ups.com","UPS","Craze"
"6","Suyama","Michael","67","1917","3","329.85","303151","Nicros","7/29/2016","8/2/2016","http://www.ups.com","UPS","Craze"
"6","Suyama","Michael","67","1917","2","33.9","5206","Xtreme Adult Helmet","7/29/2016","8/2/2016","http://www.ups.com","UPS","Craze"
"9","Dodsworth","Anne","48","1918","3","764.85","301201","SlickRock","7/30/2016","7/31/2016","http://www.ups.com","UPS","Craze"
"9","Dodsworth","Anne","48","1918","1","33.9","5205","Xtreme Adult Helmet","7/30/2016","7/31/2016","http://www.ups.com","UPS","Craze"
"3","Leverling","Janet","60","1919","2","479.85","302221","Rapel","7/30/2016","8/7/2016","www.fedex.com","FedEx","Craze"
"3","Leverling","Janet","60","1919","2","329.85","303182","Nicros","7/30/2016","8/7/2016","www.fedex.com","FedEx","Craze"
"3","Leverling","Janet","60","1919","3","33.9","5206","Xtreme Adult Helmet","7/30/2016","8/7/2016","www.fedex.com","FedEx","Craze"
"3","Leverling","Janet","42","1920","2","832.35","201161","Romeo","7/31/2016","8/7/2016","www.fedex.com","FedEx","Craze"
"4","Peacock","Margaret","5","1921","2","479.85","302202","Rapel","7/31/2016","8/6/2016","http://www.purolator.com","Purolator","Craze"
"6","Suyama","Michael","45","1922","3","329.85","303221","Nicros","8/1/2016","8/10/2016","http://www.ups.com","UPS","Craze"
"4","Peacock","Margaret","11","1923","2","899.85","103201","Endorphin","8/1/2016","8/10/2016","http://www.usps.com","Parcel Post","Craze"
"4","Peacock","Margaret","11","1923","2","13.5","4103","InFlux Crochet Glove","8/1/2016","8/10/2016","http://www.usps.com","Parcel Post","InFlux"
"7","King","Robert","37","1924","3","899.85","103221","Endorphin","8/1/2016","8/13/2016","www.fedex.com","FedEx","Craze"
"7","King","Robert","37","1924","2","53.9","2210","Triumph Vertigo Helmet","8/1/2016","8/13/2016","www.fedex.com","FedEx","Triumph"
"7","King","Robert","37","1924","1","11.9","5301","Xtreme Mtn Lock","8/1/2016","8/13/2016","www.fedex.com","FedEx","Craze"
"1","Davolio","Nancy","46","1925","2","832.35","201221","Romeo","8/1/2016","8/12/2016","http://www.usps.com","Parcel Post","Craze"
"1","Davolio","Nancy","46","1925","2","36","7403","Vesper Gelflex ATB Saddle","8/1/2016","8/12/2016","http://www.usps.com","Parcel Post","Vesper"
"1","Davolio","Nancy","46","1925","2","14.5","1104","Active Outdoors Crochet Glove","8/1/2016","8/12/2016","http://www.usps.com","Parcel Post","Active Outdoors"
"7","King","Robert","16","1926","2","479.85","302221","Rapel","8/1/2016","8/1/2016","http://www.ups.com","UPS","Craze"
"4","Peacock","Margaret","37","1927","3","1739.85","102171","Mozzie","8/2/2016","8/9/2016","http://www.usps.com","Parcel Post","Craze"
"4","Peacock","Margaret","37","1927","1","33.9","5201","Xtreme Adult Helmet","8/2/2016","8/9/2016","http://www.usps.com","Parcel Post","Craze"
"1","Davolio","Nancy","18","1928","3","1739.85","102171","Mozzie","8/3/2016","8/8/2016","http://www.purolator.com","Purolator","Craze"
"1","Davolio","Nancy","68","1929","3","764.85","301151","SlickRock","8/3/2016","8/15/2016","","Pickup","Craze"
"1","Davolio","Nancy","68","1929","2","329.85","303201","Nicros","8/3/2016","8/15/2016","","Pickup","Craze"
"1","Davolio","Nancy","68","1929","2","9","6402","Roadster Micro Mtn Saddle","8/3/2016","8/15/2016","","Pickup","Roadster"
"3","Leverling","Janet","54","1930","2","53.9","2208","Triumph Vertigo Helmet","8/3/2016","8/16/2016","www.fedex.com","FedEx","Triumph"
"6","Suyama","Michael","54","1931","3","764.85","301181","SlickRock","8/4/2016","8/13/2016","http://www.loomis.com","Loomis","Craze"
"6","Suyama","Michael","54","1931","1","764.85","301201","SlickRock","8/4/2016","8/13/2016","http://www.loomis.com","Loomis","Craze"
"6","Suyama","Michael","54","1931","3","539.85","202201","Wheeler","8/4/2016","8/13/2016","http://www.loomis.com","Loomis","Craze"
"4","Peacock","Margaret","44","1932","2","329.85","303182","Nicros","8/5/2016","8/17/2016","","Pickup","Craze"
"4","Peacock","Margaret","44","1932","1","23.5","7401","Vesper Comfort ATB Saddle","8/5/2016","8/17/2016","","Pickup","Vesper"
"6","Suyama","Michael","61","1933","2","23.5","5404","Xtreme Gellite Mens Saddle","8/5/2016","8/9/2016","","Pickup","Craze"
"4","Peacock","Margaret","72","1934","1","2939.85","101171","Descent","8/5/2016","8/6/2016","http://www.usps.com","Parcel Post","Craze"
"4","Peacock","Margaret","72","1934","1","899.85","103221","Endorphin","8/5/2016","8/6/2016","http://www.usps.com","Parcel Post","Craze"
"4","Peacock","Margaret","72","1934","1","53.9","2211","Triumph Vertigo Helmet","8/5/2016","8/6/2016","http://www.usps.com","Parcel Post","Triumph"
"3","Leverling","Janet","36","1935","3","479.85","302222","Rapel","8/5/2016","8/13/2016","http://www.ups.com","UPS","Craze"
"3","Leverling","Janet","38","1936","3","329.85","303151","Nicros","8/5/2016","8/12/2016","www.fedex.com","FedEx","Craze"
"1","Davolio","Nancy","30","1937","3","2939.85","101171","Descent","8/5/2016","8/12/2016","http://www.ups.com","UPS","Craze"
"1","Davolio","Nancy","12","1938","2","41.9","2201","Triumph Pro Helmet","8/5/2016","8/12/2016","","Pickup","Triumph"
"4","Peacock","Margaret","14","1939","2","539.85","202181","Wheeler","8/5/2016","8/9/2016","http://www.loomis.com","Loomis","Craze"
"4","Peacock","Margaret","14","1939","1","329.85","303221","Nicros","8/5/2016","8/9/2016","http://www.loomis.com","Loomis","Craze"
"7","King","Robert","51","1940","2","41.9","2202","Triumph Pro Helmet","8/6/2016","8/16/2016","http://www.usps.com","Parcel Post","Triumph"
"1","Davolio","Nancy","2","1941","2","2939.85","101201","Descent","8/6/2016","8/15/2016","http://www.usps.com","Parcel Post","Craze"
"1","Davolio","Nancy","41","1942","1","329.85","303202","Nicros","8/6/2016","8/18/2016","http://www.purolator.com","Purolator","Craze"
"1","Davolio","Nancy","41","1942","3","53.9","2213","Triumph Vertigo Helmet","8/6/2016","8/18/2016","http://www.purolator.com","Purolator","Triumph"
"1","Davolio","Nancy","41","1942","2","36","7403","Vesper Gelflex ATB Saddle","8/6/2016","8/18/2016","http://www.purolator.com","Purolator","Vesper"
"9","Dodsworth","Anne","50","1943","1","41.9","2205","Triumph Pro Helmet","8/7/2016","8/16/2016","http://www.usps.com","Parcel Post","Triumph"
"9","Dodsworth","Anne","50","1943","1","15.5","4106","InFlux Lycra Glove","8/7/2016","8/16/2016","http://www.usps.com","Parcel Post","InFlux"
"4","Peacock","Margaret","25","1944","3","2939.85","101202","Descent","8/7/2016","8/18/2016","http://www.loomis.com","Loomis","Craze"
"3","Leverling","Janet","77","1945","3","329.85","303152","Nicros","8/7/2016","8/11/2016","www.fedex.com","FedEx","Craze"
"7","King","Robert","61","1946","3","329.85","303161","Nicros","8/7/2016","8/18/2016","http://www.usps.com","Parcel Post","Craze"
"4","Peacock","Margaret","74","1947","3","899.85","103151","Endorphin","8/8/2016","8/18/2016","http://www.ups.com","UPS","Craze"
"4","Peacock","Margaret","74","1947","3","539.85","202161","Wheeler","8/8/2016","8/18/2016","http://www.ups.com","UPS","Craze"
"9","Dodsworth","Anne","62","1948","1","2939.85","101202","Descent","8/8/2016","8/14/2016","http://www.usps.com","Parcel Post","Craze"
"9","Dodsworth","Anne","62","1948","1","4.5","3301","Guardian Chain Lock","8/8/2016","8/14/2016","http://www.usps.com","Parcel Post","Guardian"
"4","Peacock","Margaret","55","1949","1","14.5","1105","Active Outdoors Crochet Glove","8/8/2016","8/18/2016","","Pickup","Active Outdoors"
"4","Peacock","Margaret","30","1950","1","2939.85","101221","Descent","8/8/2016","8/16/2016","www.fedex.com","FedEx","Craze"
"4","Peacock","Margaret","30","1950","2","14.5","1102","Active Outdoors Crochet Glove","8/8/2016","8/16/2016","www.fedex.com","FedEx","Active Outdoors"
"9","Dodsworth","Anne","19","1951","1","764.85","301151","SlickRock","8/9/2016","8/15/2016","http://www.loomis.com","Loomis","Craze"
"9","Dodsworth","Anne","19","1951","1","764.85","301221","SlickRock","8/9/2016","8/15/2016","http://www.loomis.com","Loomis","Craze"
"4","Peacock","Margaret","1","1952","3","41.9","2202","Triumph Pro Helmet","8/9/2016","8/13/2016","http://www.usps.com","Parcel Post","Triumph"
"3","Leverling","Janet","20","1953","2","14.5","1104","Active Outdoors Crochet Glove","8/9/2016","8/9/2016","www.fedex.com","FedEx","Active Outdoors"
"4","Peacock","Margaret","45","1954","1","329.85","303152","Nicros","8/9/2016","8/12/2016","http://www.ups.com","UPS","Craze"
"4","Peacock","Margaret","45","1954","1","41.9","2202","Triumph Pro Helmet","8/9/2016","8/12/2016","http://www.ups.com","UPS","Triumph"
"6","Suyama","Michael","23","1955","2","329.85","303162","Nicros","8/9/2016","8/15/2016","http://www.loomis.com","Loomis","Craze"
"4","Peacock","Margaret","46","1956","1","1739.85","102201","Mozzie","8/10/2016","8/10/2016","http://www.purolator.com","Purolator","Craze"
"4","Peacock","Margaret","46","1956","1","274.35","402001","Micro Nicros","8/10/2016","8/10/2016","http://www.purolator.com","Purolator","Craze"
"4","Peacock","Margaret","46","1956","1","16.5","1110","Active Outdoors Lycra Glove","8/10/2016","8/10/2016","http://www.purolator.com","Purolator","Active Outdoors"
"9","Dodsworth","Anne","13","1957","1","899.85","103221","Endorphin","8/11/2016","8/21/2016","","Pickup","Craze"
"9","Dodsworth","Anne","13","1957","2","33.9","5202","Xtreme Adult Helmet","8/11/2016","8/21/2016","","Pickup","Craze"
"9","Dodsworth","Anne","13","1957","2","33.9","5203","Xtreme Adult Helmet","8/11/2016","8/21/2016","","Pickup","Craze"
"6","Suyama","Michael","73","1958","3","899.85","103201","Endorphin","8/11/2016","8/14/2016","http://www.loomis.com","Loomis","Craze"
"6","Suyama","Michael","73","1958","2","329.85","303181","Nicros","8/11/2016","8/14/2016","http://www.loomis.com","Loomis","Craze"
"6","Suyama","Michael","73","1958","3","23.5","7401","Vesper Comfort ATB Saddle","8/11/2016","8/14/2016","http://www.loomis.com","Loomis","Vesper"
"9","Dodsworth","Anne","16","1959","3","329.85","303181","Nicros","8/11/2016","8/11/2016","www.fedex.com","FedEx","Craze"
"9","Dodsworth","Anne","75","1960","2","899.85","103171","Endorphin","8/11/2016","8/18/2016","http://www.purolator.com","Purolator","Craze"
"9","Dodsworth","Anne","75","1960","1","899.85","103201","Endorphin","8/11/2016","8/18/2016","http://www.purolator.com","Purolator","Craze"
"9","Dodsworth","Anne","75","1960","1","53.9","2212","Triumph Vertigo Helmet","8/11/2016","8/18/2016","http://www.purolator.com","Purolator","Triumph"
"7","King","Robert","9","1961","2","479.85","302182","Rapel","8/12/2016","8/19/2016","http://www.ups.com","UPS","Craze"
"7","King","Robert","9","1961","2","41.9","2201","Triumph Pro Helmet","8/12/2016","8/19/2016","http://www.ups.com","UPS","Triumph"
"9","Dodsworth","Anne","36","1962","3","764.85","301221","SlickRock","8/12/2016","8/23/2016","http://www.loomis.com","Loomis","Craze"
"9","Dodsworth","Anne","59","1963","2","329.85","303182","Nicros","8/12/2016","8/19/2016","http://www.usps.com","Parcel Post","Craze"
"1","Davolio","Nancy","3","1964","2","539.85","202161","Wheeler","8/12/2016","8/24/2016","","Pickup","Craze"
"1","Davolio","Nancy","3","1964","1","479.85","302162","Rapel","8/12/2016","8/24/2016","","Pickup","Craze"
"1","Davolio","Nancy","3","1964","3","53.9","2214","Triumph Vertigo Helmet","8/12/2016","8/24/2016","","Pickup","Triumph"
"7","King","Robert","72","1965","3","329.85","303201","Nicros","8/13/2016","8/17/2016","","Pickup","Craze"
"9","Dodsworth","Anne","70","1966","1","2939.85","101221","Descent","8/14/2016","8/24/2016","http://www.ups.com","UPS","Craze"
"9","Dodsworth","Anne","70","1966","3","899.85","103181","Endorphin","8/14/2016","8/24/2016","http://www.ups.com","UPS","Craze"
"9","Dodsworth","Anne","70","1966","2","33.9","5202","Xtreme Adult Helmet","8/14/2016","8/24/2016","http://www.ups.com","UPS","Craze"
"3","Leverling","Janet","39","1967","2","329.85","303202","Nicros","8/14/2016","8/14/2016","www.fedex.com","FedEx","Craze"
"4","Peacock","Margaret","44","1968","1","274.35","402002","Micro Nicros","8/14/2016","8/20/2016","http://www.loomis.com","Loomis","Craze"
"4","Peacock","Margaret","44","1968","2","16.5","1111","Active Outdoors Lycra Glove","8/14/2016","8/20/2016","http://www.loomis.com","Loomis","Active Outdoors"
"4","Peacock","Margaret","44","1968","2","14.5","5403","Xtreme Wide MTB Saddle","8/14/2016","8/20/2016","http://www.loomis.com","Loomis","Craze"
"7","King","Robert","48","1969","3","274.35","402001","Micro Nicros","8/14/2016","8/21/2016","www.fedex.com","FedEx","Craze"
"7","King","Robert","48","1969","3","53.9","2209","Triumph Vertigo Helmet","8/14/2016","8/21/2016","www.fedex.com","FedEx","Triumph"
"7","King","Robert","51","1970","1","764.85","301151","SlickRock","8/14/2016","8/20/2016","http://www.purolator.com","Purolator","Craze"
"7","King","Robert","51","1970","3","41.9","2203","Triumph Pro Helmet","8/14/2016","8/20/2016","http://www.purolator.com","Purolator","Triumph"
"7","King","Robert","51","1970","1","36","7403","Vesper Gelflex ATB Saddle","8/14/2016","8/20/2016","http://www.purolator.com","Purolator","Vesper"
"1","Davolio","Nancy","47","1971","1","329.85","303222","Nicros","8/15/2016","8/17/2016","http://www.loomis.com","Loomis","Craze"
"1","Davolio","Nancy","47","1971","3","41.9","2201","Triumph Pro Helmet","8/15/2016","8/17/2016","http://www.loomis.com","Loomis","Triumph"
"1","Davolio","Nancy","47","1971","1","33.9","5202","Xtreme Adult Helmet","8/15/2016","8/17/2016","http://www.loomis.com","Loomis","Craze"
"6","Suyama","Michael","46","1972","3","764.85","301201","SlickRock","8/15/2016","8/28/2016","http://www.ups.com","UPS","Craze"
"6","Suyama","Michael","46","1972","2","479.85","302161","Rapel","8/15/2016","8/28/2016","http://www.ups.com","UPS","Craze"
"6","Suyama","Michael","46","1972","3","53.9","2208","Triumph Vertigo Helmet","8/15/2016","8/28/2016","http://www.ups.com","UPS","Triumph"
"9","Dodsworth","Anne","13","1973","2","832.35","201221","Romeo","8/15/2016","8/16/2016","www.fedex.com","FedEx","Craze"
"9","Dodsworth","Anne","13","1973","1","281.85","401002","Mini Nicros","8/15/2016","8/16/2016","www.fedex.com","FedEx","Craze"
"9","Dodsworth","Anne","13","1973","1","37.9","5303","Xtreme Titan Lock","8/15/2016","8/16/2016","www.fedex.com","FedEx","Craze"
"9","Dodsworth","Anne","56","1974","3","1739.85","102221","Mozzie","8/16/2016","8/17/2016","http://www.loomis.com","Loomis","Craze"
"9","Dodsworth","Anne","56","1974","3","41.9","2205","Triumph Pro Helmet","8/16/2016","8/17/2016","http://www.loomis.com","Loomis","Triumph"
"9","Dodsworth","Anne","56","1974","1","14.5","5402","Xtreme Anatomic Ladies Saddle","8/16/2016","8/17/2016","http://www.loomis.com","Loomis","Craze"
"7","King","Robert","60","1975","3","539.85","202221","Wheeler","8/17/2016","8/18/2016","http://www.ups.com","UPS","Craze"
"7","King","Robert","60","1975","2","479.85","302161","Rapel","8/17/2016","8/18/2016","http://www.ups.com","UPS","Craze"
"3","Leverling","Janet","30","1976","3","329.85","303221","Nicros","8/17/2016","8/18/2016","http://www.purolator.com","Purolator","Craze"
"6","Suyama","Michael","30","1977","3","1739.85","102151","Mozzie","8/17/2016","8/20/2016","","Pickup","Craze"
"6","Suyama","Michael","30","1977","1","479.85","302221","Rapel","8/17/2016","8/20/2016","","Pickup","Craze"
"6","Suyama","Michael","30","1977","3","14.5","1101","Active Outdoors Crochet Glove","8/17/2016","8/20/2016","","Pickup","Active Outdoors"
"7","King","Robert","26","1978","1","832.35","201161","Romeo","8/17/2016","8/22/2016","http://www.purolator.com","Purolator","Craze"
"4","Peacock","Margaret","47","1979","1","41.9","2202","Triumph Pro Helmet","8/17/2016","8/17/2016","http://www.ups.com","UPS","Triumph"
"4","Peacock","Margaret","47","1979","1","41.9","2203","Triumph Pro Helmet","8/17/2016","8/17/2016","http://www.ups.com","UPS","Triumph"
"7","King","Robert","51","1980","2","274.35","402001","Micro Nicros","8/17/2016","8/27/2016","www.fedex.com","FedEx","Craze"
"1","Davolio","Nancy","12","1981","3","16.5","1107","Active Outdoors Lycra Glove","8/17/2016","8/17/2016","www.fedex.com","FedEx","Active Outdoors"
"6","Suyama","Michael","73","1982","3","329.85","303222","Nicros","8/17/2016","8/23/2016","http://www.usps.com","Parcel Post","Craze"
"1","Davolio","Nancy","67","1983","1","23.5","7402","Vesper Comfort Ladies Saddle","8/17/2016","8/28/2016","http://www.usps.com","Parcel Post","Vesper"
"7","King","Robert","58","1984","2","281.85","401001","Mini Nicros","8/17/2016","8/27/2016","www.fedex.com","FedEx","Craze"
"3","Leverling","Janet","20","1985","2","281.85","401002","Mini Nicros","8/17/2016","8/24/2016","http://www.usps.com","Parcel Post","Craze"
"4","Peacock","Margaret","26","1986","1","274.35","402001","Micro Nicros","8/17/2016","8/20/2016","http://www.loomis.com","Loomis","Craze"
"4","Peacock","Margaret","26","1986","3","36","7404","Vesper Gelflex Ladies Saddle","8/17/2016","8/20/2016","http://www.loomis.com","Loomis","Vesper"
"4","Peacock","Margaret","26","1986","2","23.5","7402","Vesper Comfort Ladies Saddle","8/17/2016","8/20/2016","http://www.loomis.com","Loomis","Vesper"
"9","Dodsworth","Anne","38","1987","2","33.9","5206","Xtreme Adult Helmet","8/17/2016","8/24/2016","http://www.purolator.com","Purolator","Craze"
"9","Dodsworth","Anne","38","1987","2","19.9","3303","Guardian XL ""U"" Lock","8/17/2016","8/24/2016","http://www.purolator.com","Purolator","Guardian"
"6","Suyama","Michael","74","1988","1","479.85","302221","Rapel","8/18/2016","8/28/2016","http://www.ups.com","UPS","Craze"
"6","Suyama","Michael","74","1988","2","19.9","3303","Guardian XL ""U"" Lock","8/18/2016","8/28/2016","http://www.ups.com","UPS","Guardian"
"1","Davolio","Nancy","43","1989","2","274.35","402001","Micro Nicros","8/18/2016","8/22/2016","http://www.loomis.com","Loomis","Craze"
"3","Leverling","Janet","69","1990","2","2939.85","101221","Descent","8/18/2016","8/24/2016","http://www.usps.com","Parcel Post","Craze"
"9","Dodsworth","Anne","64","1991","1","274.35","402002","Micro Nicros","8/18/2016","8/26/2016","http://www.purolator.com","Purolator","Craze"
"9","Dodsworth","Anne","64","1991","2","53.9","2207","Triumph Vertigo Helmet","8/18/2016","8/26/2016","http://www.purolator.com","Purolator","Triumph"
"9","Dodsworth","Anne","64","1991","3","16.5","1111","Active Outdoors Lycra Glove","8/18/2016","8/26/2016","http://www.purolator.com","Purolator","Active Outdoors"
"4","Peacock","Margaret","53","1992","2","764.85","301181","SlickRock","8/19/2016","8/31/2016","http://www.loomis.com","Loomis","Craze"
"4","Peacock","Margaret","53","1992","3","41.9","2203","Triumph Pro Helmet","8/19/2016","8/31/2016","http://www.loomis.com","Loomis","Triumph"
"1","Davolio","Nancy","16","1993","1","1739.85","102181","Mozzie","8/19/2016","8/21/2016","http://www.ups.com","UPS","Craze"
"1","Davolio","Nancy","16","1993","3","479.85","302162","Rapel","8/19/2016","8/21/2016","http://www.ups.com","UPS","Craze"
"1","Davolio","Nancy","16","1993","2","16.5","1109","Active Outdoors Lycra Glove","8/19/2016","8/21/2016","http://www.ups.com","UPS","Active Outdoors"
"4","Peacock","Margaret","31","1994","1","2939.85","101171","Descent","8/19/2016","8/22/2016","http://www.loomis.com","Loomis","Craze"
"4","Peacock","Margaret","31","1994","1","539.85","202181","Wheeler","8/19/2016","8/22/2016","http://www.loomis.com","Loomis","Craze"
"3","Leverling","Janet","19","1995","2","274.35","402002","Micro Nicros","8/20/2016","8/24/2016","http://www.purolator.com","Purolator","Craze"
"7","King","Robert","24","1996","2","53.9","2210","Triumph Vertigo Helmet","8/20/2016","8/31/2016","http://www.loomis.com","Loomis","Triumph"
"7","King","Robert","24","1996","2","53.9","2212","Triumph Vertigo Helmet","8/20/2016","8/31/2016","http://www.loomis.com","Loomis","Triumph"
"3","Leverling","Janet","4","1997","2","33.9","5205","Xtreme Adult Helmet","8/20/2016","8/27/2016","http://www.purolator.com","Purolator","Craze"
"3","Leverling","Janet","4","1997","2","11.9","5301","Xtreme Mtn Lock","8/20/2016","8/27/2016","http://www.purolator.com","Purolator","Craze"
"7","King","Robert","43","1998","2","2939.85","101151","Descent","8/20/2016","8/30/2016","http://www.purolator.com","Purolator","Craze"
"7","King","Robert","43","1998","2","53.9","2211","Triumph Vertigo Helmet","8/20/2016","8/30/2016","http://www.purolator.com","Purolator","Triumph"
"7","King","Robert","43","1998","3","14.5","1105","Active Outdoors Crochet Glove","8/20/2016","8/30/2016","http://www.purolator.com","Purolator","Active Outdoors"
"1","Davolio","Nancy","60","1999","3","539.85","202201","Wheeler","8/21/2016","8/31/2016","http://www.usps.com","Parcel Post","Craze"
"3","Leverling","Janet","6","2000","3","764.85","301181","SlickRock","8/21/2016","8/24/2016","www.fedex.com","FedEx","Craze"
"3","Leverling","Janet","6","2000","2","329.85","303221","Nicros","8/21/2016","8/24/2016","www.fedex.com","FedEx","Craze"
"3","Leverling","Janet","6","2000","3","281.85","401002","Mini Nicros","8/21/2016","8/24/2016","www.fedex.com","FedEx","Craze"
"7","King","Robert","53","2001","1","14.5","1105","Active Outdoors Crochet Glove","8/21/2016","8/26/2016","http://www.usps.com","Parcel Post","Active Outdoors"
"3","Leverling","Janet","25","2002","3","14.5","1101","Active Outdoors Crochet Glove","8/21/2016","8/31/2016","http://www.loomis.com","Loomis","Active Outdoors"
"3","Leverling","Janet","30","2003","1","53.9","2207","Triumph Vertigo Helmet","8/21/2016","8/26/2016","www.fedex.com","FedEx","Triumph"
"4","Peacock","Margaret","17","2004","2","479.85","302181","Rapel","8/21/2016","8/27/2016","www.fedex.com","FedEx","Craze"
"4","Peacock","Margaret","17","2004","2","479.85","302201","Rapel","8/21/2016","8/27/2016","www.fedex.com","FedEx","Craze"
